APPLICATION.ID,DSA.ID,DEALER.ID,QUEUE.ID,CURRENT.STAGE,MARITAL.STATUS,GENDER,AGE,EDUCATION,RESIDENCE.TYPE,CITY,STATE,ZIP.CODE,EMPLOY.CONSTITUTION,PAN.STATUS,APPLICATION.SCORE,APPROVED.AMOUNT,APPLIED.AMOUNT,LOAN.TENOR,OWN.HOUSE.TYPE,PRIMARY.ASSET.CTG,PRIMARY.ASSET.MAKE,PRIMARY.ASSET.MODELNO,VOTER_ID,DRIVING_LICENSE,AADHAAR,PAN,BANK_PASSBOOK,APPLICATION.STATUS
28511000015,PP83147,28511,Straight  Through Process,APRV,Married,Female,29,OTHERS,OWNED-PENTHOUSE,MUGKALYAN,WEST BENGAL,711312,SELF-EMPLOYED,ERROR,13,32321,15600,12,Self Owned,REF - DC,SAMSUNG,RR19K273ZRZ/NL,T,F,T,T,F,Approved
27633000184,SS52202,27633,Under.Writer,DCLN,Married,Male,49,GRADUATE,OWNED-ROWHOUSE,DURG.,CHHATTISGARH,491001,SELF-EMPLOYED,Pan Not Submitted,38,32321,50000,18,Self Owned,PANEL - LED,SONY,KLV-40W562D,F,F,T,F,F,Declined
26033000297,NA34031,26033,Under.Writer,DCLN,Single,Male,27,OTHERS,PARENT OWNED-HOUSE,HYDERABAD,TELANGANA,500058,SELF-EMPLOYED,ERROR,13,32321,55000,12,Self Owned,TELEVISION,SONY,KDL-43W800D IN5,F,F,T,T,F,Declined
25966000013,NS95477,25966,Under.Writer,PD_DE,Married,Male,36,OTHERS,RENTED-CHAWL,UDHANA,GUJARAT,394210,SALARIED,ERROR,13,30000,32500,12,Self Owned,PANEL - LED,LG,43LH547A,F,F,F,T,F,Approved
26399000207,MV27484,26399,Under.Writer,PD_DE,Married,Male,44,UNDER GRADUATE,COMPANY PROVIDED-FLAT,JAMNAGAR,GUJARAT,361001,SALARIED,ERROR,49,36000,36000,10,Self Owned,PANEL - FHD SMART,VIDEOCON,VNJ42FH28S,F,F,F,T,F,Approved
26162000044,AP67929,26162,Straight  Through Process,DCLN,Married,Female,40,UNDER GRADUATE,OWNED-BUNGLOW,AHMEDABAD,GUJARAT,382430,SALARIED,Pan Not Submitted,-2,32321,14000,10,Self Owned,REF - DC,SAMSUNG,RR2115CCASA/TL,F,F,T,F,F,Declined
26203000062,RG85069,26203,Straight  Through Process,APRV,Married,Male,28,GRADUATE,PARENT OWNED-HOUSE,SILIGURI,WEST BENGAL,734001,SELF-EMPLOYED,Pan Not Submitted,13,32321,35000,12,Parent Owned,TELEVISION,SONY,KDL-32R302D,T,F,F,F,F,Approved
27851000162,PK79489,27851,Straight  Through Process,PD_DE,Married,Female,47,GRADUATE,OWNED-ROWHOUSE,VIJAYAWADA,ANDHRA PRADESH,520002,SELF-EMPLOYED,Pan Not Submitted,13,50000,60000,12,Spouse Owned,AIR CONDITIONER,ETA,ASGA18FTTA 1.5 TR HW,T,F,T,F,F,Approved
26564000076,GL78881,26564,Straight  Through Process,SRNV,Married,Male,41,UNDER GRADUATE,RENTED-PENTHOUSE,VISAKHAPATNAM,ANDHRA PRADESH,530026,SALARIED,Pan Not Submitted,73,38000,38000,10,Self Owned,AIR CONDITIONER,LG,JS-Q18AUXA,F,T,T,F,F,Approved
27546000077,BC49221,27546,Under.Writer,APRV,Married,Male,26,GRADUATE,RENTED-PENTHOUSE,BANGALORE,KARNATAKA,560010,SALARIED,ERROR,76,32321,22700,18,Self Owned,PANEL - LED,SAMSUNG,UA32FH4003RMXL,F,F,T,T,F,Approved
25157000706,SK44941,25157,Straight  Through Process,DCLN,Married,Male,45,UNDER GRADUATE,OWNED-FLAT,MADURAI,TAMIL NADU,625009,SELF-EMPLOYED,Pan Not Submitted,38,32321,20000,10,Self Owned,REF-FF HOME,SAMSUNG,RT30K3723S8/HL,F,F,T,F,F,Declined
25440000405,AI20675,25440,Straight  Through Process,PD_DE,Single,Male,28,OTHERS,OWNED-ROWHOUSE,BAHOOR,TAMIL NADU,607402,SELF-EMPLOYED,ERROR,13,37000,37000,10,Parent Owned,PANEL - LED,INTEX,LED-5010 FHD,F,F,T,T,F,Approved
26451000214,CB60737,26451,Straight  Through Process,APRV,Married,Male,28,GRADUATE,PARENT OWNED-HOUSE,TIRUPATHI,ANDHRA PRADESH,517501,SALARIED,Pan Not Submitted,13,32321,30000,10,Self Owned,PANEL - LED,LG,22LN4105,F,F,T,F,F,Approved
26429000106,UG62240,26429,Under.Writer,DCLN,Married,Male,45,GRADUATE,PARENT OWNED-HOUSE,KOLKATTA,WEST BENGAL,700070,SELF-EMPLOYED,ERROR,13,32321,15000,12,Parent Owned,REF - DC,SAMSUNG,RR19H1835PX/TL,F,F,F,T,F,Declined
25556001004,RD02622,25556,Under.Writer,PD_DE,Single,Male,22,UNDER GRADUATE,PARENT OWNED-HOUSE,BHOPAL,MADHYA PRADESH,462023,SALARIED,Pan Not Submitted,13,15000,15000,12,Parent Owned,PANEL - LED,SONY,KLV-40W562D,T,F,T,F,F,Approved
25891000263,RA00676,25891,Straight  Through Process,DCLN,Married,Male,42,OTHERS,OWNED-ROWHOUSE,CHENNAI,TAMIL NADU,600100,SALARIED,Pan Not Submitted,80,32321,15000,12,Self Owned,SAWM,INTEX,WMS80TG,F,F,T,F,F,Declined
27230000031,NM51729,27230,Straight  Through Process,PD_DE,Single,Male,26,UNDER GRADUATE,OWNED-BUNGLOW,PUNE,MAHARASHTRA,411025,SELF-EMPLOYED,ERROR,3,32321,58000,12,Parent Owned,PANEL - FHD,VIDEOCON,VNJ50FH28S,F,F,F,T,F,Declined
25746000107,VM78190,25746,Straight  Through Process,PD_DE,Married,Female,30,GRADUATE,RENTED-FLAT,MADURAI,TAMIL NADU,625016,SELF-EMPLOYED,ERROR,12,32321,50000,18,Parent Owned,PANEL - LED,SONY,KLV-40W562D,F,F,F,T,F,Declined
27865000120,GP93890,27865,Under.Writer,PD_DE,Single,Male,32,UNDER GRADUATE,PARENT OWNED-HOUSE,GUNTUR,ANDHRA PRADESH,522509,SELF-EMPLOYED,Pan Not Submitted,13,32321,30000,12,Parent Owned,AIR CONDITIONER,LLOYD,LS19A3L 3 STAR 1.5 TON,T,F,T,F,T,Declined
27772000222,PV31200,27772,Straight  Through Process,APRV,Married,Male,39,POST-GRADUATE,OWNED-FLAT,PUDUKKOTTAI TVL,TAMIL NADU,628103,SALARIED,Pan Not Submitted,78,32321,40000,10,Self Owned,SPLIT AC,VOLTAS,123 CYe,F,F,T,F,F,Approved
26563000964,AN31832,26563,Straight  Through Process,PD_DE,Married,Male,25,GRADUATE,OWNED-ROWHOUSE,VISAKHAPATNAM,ANDHRA PRADESH,530013,SALARIED,Pan Not Submitted,75,13000,13000,10,Self Owned,SAWM,LG,P8072R3F,F,T,T,F,F,Approved
27837000058,UD34612,27837,Straight  Through Process,APRV,Single,Male,53,GRADUATE,OWNED-PENTHOUSE,MEMARI,WEST BENGAL,713146,SELF-EMPLOYED,ERROR,13,32321,27000,12,Self Owned,PANEL - LED,SONYNEW,KLV-32R412D IN5,F,F,F,T,F,Approved
27027000039,SK53714,27027,Straight  Through Process,PD_DE,Married,Male,48,GRADUATE,OWNED-BUNGLOW,RANIPET HO,TAMIL NADU,632401,SELF-EMPLOYED,ERROR,66,32321,100000,18,Self Owned,TELEVISION,SONY,KDL-55W800C IN5,F,F,T,T,F,Declined
27964000018,RK57637,27964,Under.Writer,DCLN,Single,Male,26,GRADUATE,PARENT OWNED-HOUSE,GHAZIABAD,UTTAR PRADESH,201309,SALARIED,Pan Not Submitted,37,32321,50000,18,Parent Owned,PANEL - LED,SONYNEW,KDL-50W950D IN5,F,F,T,F,F,Declined
26385000339,RG31851,26385,Under.Writer,DCLN,Married,Male,44,OTHERS,OWNED-BUNGLOW,AHMEDABAD,GUJARAT,380024,SELF-EMPLOYED,ERROR,13,32321,25990,12,Self Owned,PANEL - LED,HAIER,LE42B9000,F,F,F,T,F,Declined
25369000082,YV66772,25369,Straight  Through Process,PD_DE,Married,Male,25,GRADUATE,OWNED-ROWHOUSE,CHENNAI,TAMIL NADU,600007,SALARIED,ERROR,13,20000,20000,10,Self Owned,PANEL - LED,PANASONIC,TH-32C200DX,F,F,F,T,F,Approved
26565000153,SP82245,26565,Straight  Through Process,PD_DE,Married,Male,34,UNDER GRADUATE,OWNED-BUNGLOW,VISAKHAPATNAM,ANDHRA PRADESH,530026,SELF-EMPLOYED,Pan Not Submitted,7,32321,22000,10,Self Owned,PANEL - LED,LG,32LH564A,T,F,T,F,F,Declined
26392000371,SP97770,26392,Straight  Through Process,APRV,Single,Male,25,UNDER GRADUATE,PARENT OWNED-HOUSE,VADODARA,GUJARAT,390019,SALARIED,ERROR,115,32321,13500,10,Parent Owned,REF - DC,SAMSUNG,RR19J2744SZ/NL,F,T,F,T,F,Approved
26906000029,BG24045,26906,Under.Writer,PD_DE,Married,Male,44,UNDER GRADUATE,COMPANY PROVIDED-FLAT,JAMNAGAR,GUJARAT,361001,SALARIED,ERROR,49,32321,36000,10,Self Owned,PANEL - FHD SMART,VIDEOCON,VNJ42FH28S,F,F,F,T,F,Declined
26044000233,PM13011,26044,Straight  Through Process,PD_DE,Married,Male,26,GRADUATE,RENTED-ROWHOUSE,HYDERABAD,TELANGANA,500014,SALARIED,ERROR,95,37000,37000,18,Self Owned,PANEL - LED,SAMSUNG,UA32K5570AUMXL,T,F,F,T,F,Approved
26202000145,PD86214,26202,Straight  Through Process,APRV,Married,Male,29,GRADUATE,OWNED-BUNGLOW,SILIGURI,WEST BENGAL,734006,SELF-EMPLOYED,Pan Not Submitted,72,32321,35000,18,Self Owned,PANEL - LED,PANASONIC,TH-32C200DX,F,F,T,F,F,Approved
27291000062,RP91518,27291,Straight  Through Process,APRV,Married,Female,51,GRADUATE,OWNED-FLAT,KOLKATTA,WEST BENGAL,700071,SELF-EMPLOYED,ERROR,112,32321,25000,12,Self Owned,MICROWAVE OVEN,LG,MC2886SFU,F,F,F,T,F,Approved
28418000019,RS65356,28418,Straight  Through Process,INV_GNR,Married,Male,36,GRADUATE,OWNED-FLAT,NOIDA,UTTAR PRADESH,201304,SALARIED,ERROR,13,25000,25000,12,Self Owned,PANEL - LED,SAMSUNG,UA32FH4003RLXL,F,F,T,T,F,Approved
28547000013,KP01621,28547,Straight  Through Process,APRV,Married,Male,39,UNDER GRADUATE,OWNED-FLAT,MELUR - TUTICORIN,TAMIL NADU,628002,SALARIED,Pan Not Submitted,114,32321,35000,10,Self Owned,PANEL - LED,PANASONIC,TH-32C460DX,T,T,F,F,F,Approved
25559000587,AT76223,25559,Straight  Through Process,APRV,Married,Male,41,GRADUATE,PARENT OWNED-HOUSE,INDORE,MADHYA PRADESH,452003,SALARIED,ERROR,24,32321,68000,12,Self Owned,TELEVISION,SONY,KDL-40W562D,F,F,T,T,F,Approved
26220000097,KP55865,26220,Under.Writer,DCLN,Married,Male,35,GRADUATE,RENTED-ROWHOUSE,KODUVAOI,TAMIL NADU,638660,SELF-EMPLOYED,ERROR,55,32321,70000,10,Self Owned,HOME THEATRE,TARGET,K1110 FM,F,F,F,T,F,Declined
26692000351,BM66727,26692,Under.Writer,APRV,Married,Male,37,GRADUATE,OWNED-ROWHOUSE,KOLKATTA,WEST BENGAL,700075,SELF-EMPLOYED,ERROR,13,32321,52000,9,Self Owned,AIR CONDITIONER,PANASONIC,CS/CU-YC18RKY3-1,F,F,F,T,F,Approved
25544000199,RR25254,25544,Straight  Through Process,DCLN,Single,Male,31,OTHERS,OWNED-BUNGLOW,COIMBATORE,TAMIL NADU,641024,SALARIED,ERROR,42,32321,50000,12,Self Owned,PANEL - LED,LG,32LN4900,F,F,F,T,F,Declined
26563000963,CL31821,26563,Under.Writer,DCLN,Married,Male,43,POST-GRADUATE,OWNED-ROWHOUSE,VISAKHAPATNAM,ANDHRA PRADESH,530013,SELF-EMPLOYED,ERROR,120,32321,79000,18,Parent Owned,PANEL - LED,SAMSUNG,UA50J5570AULXL,F,T,F,T,F,Declined
27281000041,SG93336,27281,Straight  Through Process,APRV,Married,Female,55,GRADUATE,OWNED-ROWHOUSE,SILIGURI,WEST BENGAL,734003,SELF-EMPLOYED,Pan Not Submitted,104,32321,24000,12,Self Owned,PANEL - LED,INTEX,LED TV-3218,T,F,T,F,F,Approved
26035000206,MP75543,26035,Straight  Through Process,PD_DE,Married,Female,31,POST-GRADUATE,OWNED-FLAT,HYDERABAD,TELANGANA,500039,SALARIED,ERROR,104,38000,38000,14,Self Owned,AIR CONDITIONER,LG,JS-Q12WTXD,F,F,F,T,F,Approved
25202000844,ML55778,25202,Straight  Through Process,APRV,Married,Male,49,GRADUATE,OWNED-FLAT,TRICHY,TAMIL NADU,620004,SALARIED,Pan Not Submitted,88,32321,20000,10,Self Owned,CHIMNEY,GLEN,CHIMNEY VANILLA,T,F,F,F,F,Approved
25698000217,AS36654,25698,Under.Writer,PD_DE,Married,Female,32,GRADUATE,OWNED-PENTHOUSE,KOLKATTA,WEST BENGAL,700115,SALARIED,ERROR,13,32321,15000,12,Self Owned,REF - DC,HAIER,HRD-2157PRD-R,F,F,F,T,F,Declined
25427000163,KK21799,25427,Under.Writer,DCLN,Married,Male,40,GRADUATE,OWNED-PENTHOUSE,CHENNAI,TAMIL NADU,600016,SALARIED,Pan Not Submitted,13,32321,35000,10,Self Owned,AIR CONDITIONER,DAIKIN,DTF35RRV161/RFD35RRV161,F,T,F,F,T,Declined
26711000119,AK52469,26711,Straight  Through Process,DCLN,Married,Male,58,GRADUATE,OWNED-FLAT,SALKIA HO,WEST BENGAL,711106,SALARIED,ERROR,59,32321,30000,12,Self Owned,REFRIGERATORS,WHIRLPOOL,FP 263D PROTTON ROY WINE ALPHA N,F,F,F,T,F,Declined
26043000241,RM54391,26043,Under.Writer,DCLN,Married,Female,24,UNDER GRADUATE,RENTED-BUNGLOW,HYDERABAD,TELANGANA,500061,SALARIED,ERROR,13,32321,30000,12,Self Owned,REF - DC,LG,GL-D221APAI,F,F,T,T,F,Declined
25150001259,KM99969,25150,Straight  Through Process,PD_DE,Married,Male,51,GRADUATE,OWNED-FLAT,MADURAI,TAMIL NADU,625003,SALARIED,Pan Not Submitted,13,50000,50000,10,Spouse Owned,AIR CONDITIONER,HITACHI,RAU021AWXA,F,F,T,F,F,Approved
28481000004,VK50931,28481,Straight  Through Process,APRV,Married,Female,26,GRADUATE,OWNED-ROWHOUSE,AHMEDABAD,GUJARAT,380001,SELF-EMPLOYED,ERROR,60,32321,37500,10,Parent Owned,AIR CONDITIONER,MITSUBISHI,SRK 18 CSS 6,F,F,T,T,F,Approved
25392000446,SS72884,25392,Straight  Through Process,APRV,Married,Female,39,GRADUATE,OWNED-FLAT,CHENNAI,TAMIL NADU,600021,SELF-EMPLOYED,Pan Not Submitted,80,32321,30000,12,Self Owned,WASHING MACHINE,IFB,TL-SDR 6.5KG AQUA,F,F,T,F,F,Approved
25207000096,BB50309,25207,Straight  Through Process,DCLN,Married,Male,40,GRADUATE,RENTED-FLAT,TRICHY,TAMIL NADU,620010,SELF-EMPLOYED,ERROR,59,32321,60000,10,Self Owned,PANEL - LED,INTEX,LED-3222,F,F,T,T,F,Declined
26401000153,KS67767,26401,Under.Writer,INV_GNR,Married,Male,41,UNDER GRADUATE,PARENT OWNED-HOUSE,NADIAD,GUJARAT,387001,SALARIED,ERROR,60,25990,25990,10,Self Owned,TELEVISION,VU,T43D1510,F,F,T,T,F,Approved
26126000148,AC41155,26126,Straight  Through Process,APRV,Married,Male,40,GRADUATE,RENTED-FLAT,SURAT,GUJARAT,395009,SELF-EMPLOYED,ERROR,120,32321,37500,10,Self Owned,AIR CONDITIONER,HITACHI,RAU318IWD,F,F,F,T,F,Approved
25439000235,AM33670,25439,Straight  Through Process,PD_DE,Married,Male,58,UNDER GRADUATE,OWNED-ROWHOUSE,PONDICHERRY,TAMIL NADU,605110,SALARIED,Pan Not Submitted,13,45000,45000,12,Self Owned,PANEL - LED,VU,32D6475,F,F,T,F,F,Approved
28020000074,YH48498,28020,Under.Writer,DCLN,Single,Male,25,GRADUATE,PARENT OWNED-HOUSE,MYSORE,KARNATAKA,570007,SELF-EMPLOYED,ERROR,13,32321,47700,18,Self Owned,PANEL - LED,SAMSUNG,UA40K5570AUMXL,T,F,T,T,F,Declined
26021000545,RT24634,26021,Straight  Through Process,DCLN,Married,Male,35,GRADUATE,OWNED-BUNGLOW,HYDERABAD,TELANGANA,500039,SELF-EMPLOYED,ERROR,59,32321,21000,12,Parent Owned,REFRIGERATORS,WHIRLPOOL,NEO FR278 PRM NOVA STEEL 3S,F,F,T,T,F,Declined
25381000095,KV83841,25381,Straight  Through Process,PD_DE,Single,Male,27,GRADUATE,OWNED-ROWHOUSE,CHENNAI,TAMIL NADU,600011,SALARIED,Pan Not Submitted,56,26000,26000,18,Self Owned,AIR CONDITIONER,WHIRLPOOL,1T MAGICOOL DLX COPR 3S -WHITE GOLD,F,T,F,F,F,Approved
26106000191,RS67642,26106,Straight  Through Process,APRV,Married,Male,32,GRADUATE,COMPANY PROVIDED-HOUSE,SILIGURI,WEST BENGAL,734007,SALARIED,ERROR,110,32321,40000,18,Self Owned,REFRIGERATORS,WHIRLPOOL,NEO FR278 PRM NOVA STEEL 3S,F,F,T,T,F,Approved
27724000070,SR49642,27724,Straight  Through Process,PD_DE,Married,Female,50,GRADUATE,OWNED-FLAT,BAGALUR,TAMIL NADU,635103,SALARIED,ERROR,13,50000,50000,12,Self Owned,REF-FF HOME,SAMSUNG,RT30K3723S8/HL,F,F,T,T,F,Approved
27952000025,PK71944,27952,Under.Writer,PD_DE,Married,Female,22,GRADUATE,OWNED-FLAT,DELHI,DELHI,110034,SELF-EMPLOYED,ERROR,13,30000,30000,12,Self Owned,AIR CONDITIONER,PANASONIC,CW-KC1816YA,F,F,T,T,F,Approved
26561000303,VM30670,26561,Straight  Through Process,DCLN,Married,Female,53,GRADUATE,OWNED-ROWHOUSE,VIJAYAWADA,ANDHRA PRADESH,521137,SELF-EMPLOYED,ERROR,69,32321,55000,12,Self Owned,AIR CONDITIONER,SAMSUNG,ASV185PBB,F,F,T,T,F,Declined
27180000141,GT41024,27180,Straight  Through Process,APRV,Married,Male,48,GRADUATE,OWNED-FLAT,TIRUPATHI,ANDHRA PRADESH,517505,SALARIED,ERROR,57,32321,40000,12,Self Owned,PANEL - FHD,VIDEOCON,VNF43FH11F,F,F,T,T,F,Approved
26026000559,KS45530,26026,Under.Writer,APRV,Married,Male,30,OTHERS,PARENT OWNED-HOUSE,HYDERABAD,TELANGANA,500059,SALARIED,ERROR,13,32321,35000,10,Self Owned,TELEVISION,SONY,KDL-32W512D,F,F,T,T,F,Approved
25202000843,ML55778,25202,Straight  Through Process,APRV,Married,Male,52,GRADUATE,RENTED-FLAT,TRICHY,TAMIL NADU,620011,SALARIED,Pan Not Submitted,82,32321,20000,10,Self Owned,CHIMNEY,GLEN,CHIMNEY VANILLA,F,F,T,F,F,Approved
25333001213,SK46379,25333,Straight  Through Process,INV_GNR,Married,Female,26,GRADUATE,PARENT OWNED-HOUSE,TRICHY,TAMIL NADU,620011,SELF-EMPLOYED,Pan Not Submitted,55,35000,35000,20,Parent Owned,TELEVISION,VIDEOCON,VMP32HH23FA,T,F,F,F,F,Approved
25556001003,RD02622,25556,Under.Writer,PD_DE,Single,Male,22,OTHERS,PARENT OWNED-HOUSE,BHOPAL,MADHYA PRADESH,462001,SALARIED,Pan Not Submitted,13,32321,15000,12,Parent Owned,TELEVISION,SONY,KLV-24P423D IN5,F,F,T,F,F,Declined
26557000523,CK24399,26557,Straight  Through Process,PD_DE,Married,Female,39,UNDER GRADUATE,OWNED-ROWHOUSE,VIJAYAWADA,ANDHRA PRADESH,520002,SALARIED,Pan Not Submitted,67,39000,39000,12,Self Owned,AIR CONDITIONER,LG,JS-Q12NRXA,F,F,T,F,F,Approved
26019000551,SP87105,26019,Straight  Through Process,PD_DE,Married,Male,26,GRADUATE,OWNED-BUNGLOW,HYDERABAD,TELANGANA,500023,SELF-EMPLOYED,ERROR,49,30000,30000,12,Self Owned,AIR CONDITIONER,GODREJ,GSC 18 FFZH 3 RWPH,T,F,T,T,F,Approved
25160000235,UR98238,25160,Straight  Through Process,APRV,Married,Male,42,OTHERS,OWNED-FLAT,MADURAI,TAMIL NADU,625107,SELF-EMPLOYED,Pan Not Submitted,104,32321,40000,12,Parent Owned,SPLIT AC,VOLTAS,123 CYe,F,F,T,F,F,Approved
27776000008,MA97447,27776,Straight  Through Process,PD_DE,Married,Male,30,GRADUATE,RENTED-FLAT,MELUR - TUTICORIN,TAMIL NADU,628002,SALARIED,Pan Not Submitted,-2,32321,25000,10,Self Owned,PANEL - LED,INTEX,LED-3222,F,T,T,F,F,Declined
27397000097,SP51341,27397,Straight  Through Process,PD_DE,Married,Male,33,GRADUATE,OWNED-FLAT,DOMBIVALI,MAHARASHTRA,421203,SALARIED,ERROR,54,32321,61000,12,Self Owned,PANEL - ULTRA HD,LG,43UH650T,T,F,F,T,F,Declined
27851000161,PK79489,27851,Under.Writer,PD_DE,Married,Male,32,OTHERS,OWNED-BUNGLOW,VIJAYAWADA,ANDHRA PRADESH,521137,SELF-EMPLOYED,ERROR,84,82000,82000,12,Self Owned,AIR CONDITIONER,MITSUBISHI,SRK 24 YRV SL2.0,F,F,T,T,F,Approved
25964000003,PM30762,25964,Straight  Through Process,DCLN,Married,Male,22,OTHERS,PARENT OWNED-HOUSE,SINGANPORE,GUJARAT,395004,SALARIED,ERROR,65,32321,23400,10,Parent Owned,WM-FATL,SAMSUNG,WA65K4020HL/TL,F,F,T,T,F,Declined
25659000455,MA49080,25659,Straight  Through Process,APRV,Single,Male,26,GRADUATE,RENTED-ROWHOUSE,PONDICHERRY,TAMIL NADU,605009,SALARIED,Pan Not Submitted,13,32321,25000,12,Self Owned,REFRIGERATORS,WHIRLPOOL,REFRIGERATORS VANILLA,F,F,T,F,F,Approved
26963000040,PB12002,26963,Straight  Through Process,APRV,Married,Female,34,UNDER GRADUATE,OWNED-PENTHOUSE,KOLKATTA,WEST BENGAL,700002,SELF-EMPLOYED,ERROR,69,32321,15000,12,Self Owned,WASHING MACHINE,ELECTROLUX,WASHING MACHINE VANILLA,F,F,F,T,F,Approved
25214000108,RD89111,25214,Straight  Through Process,APRV,Married,Female,43,GRADUATE,OWNED-PENTHOUSE,MADURAI,TAMIL NADU,625007,SALARIED,Pan Not Submitted,13,32321,20000,18,Parent Owned,WM-FATL,SAMSUNG,WA75H4010HP/TL,F,F,T,F,F,Approved
26024000596,AA36752,26024,Straight  Through Process,PD_DE,Married,Male,33,GRADUATE,PARENT OWNED-HOUSE,HYDERABAD,TELANGANA,500028,SELF-EMPLOYED,ERROR,34,40000,40000,10,Self Owned,AIR CONDITIONER,DAIKIN,FTKS50FVMA-RKS50FVMA,F,F,T,T,F,Approved
26078000062,CS75483,26078,Straight  Through Process,APRV,Married,Male,38,UNDER GRADUATE,OWNED-ROWHOUSE,VADODARA,GUJARAT,391330,SELF-EMPLOYED,Pan Not Submitted,75,32321,25000,18,Parent Owned,REFRIGERATORS,PANASONIC,NR-BW415VNX4,F,F,T,F,F,Approved
27497000023,JB02005,27497,Straight  Through Process,PD_DE,Single,Male,55,GRADUATE,OWNED-BUNGLOW,UDHANA,GUJARAT,394210,SELF-EMPLOYED,Pan Not Submitted,35,32321,38500,10,Self Owned,TELEVISION,INTEX,WM SA72DB,F,F,T,F,F,Declined
26021000544,PS48982,26021,Straight  Through Process,PD_DE,Married,Male,54,POST-GRADUATE,RENTED-ROWHOUSE,HYDERABAD,TELANGANA,500059,SELF-EMPLOYED,ERROR,79,60000,60000,10,Self Owned,PANEL - LED,SAMSUNG,UA43K5300ARMXL,T,F,T,T,F,Approved
27068000177,DN30900,27068,Straight  Through Process,PD_DE,Married,Male,26,GRADUATE,OWNED-BUNGLOW,JAMNAGAR,GUJARAT,361001,SELF-EMPLOYED,Pan Not Submitted,64,32321,25000,12,Self Owned,WASHING MACHINE,WHIRLPOOL,SW ULTRA PEARL WINE 6.2KG,F,F,T,F,F,Declined
26745000122,SM48140,26745,Straight  Through Process,SRNV,Married,Male,39,GRADUATE,OWNED-BUNGLOW,KARAL- NA,TAMIL NADU,632404,SELF-EMPLOYED,ERROR,13,30000,30000,12,Self Owned,REF-FF,LG,GL-F282RSOL,F,F,T,T,F,Approved
26482000019,AP67929,26482,Straight  Through Process,APRV,Married,Male,34,UNDER GRADUATE,OWNED-BUNGLOW,AHMEDABAD,GUJARAT,382430,SALARIED,ERROR,85,32321,16000,10,Parent Owned,REF - DC,SAMSUNG,RR2115CCASA/TL,F,F,F,T,F,Approved
25387001683,KR38580,25387,Straight  Through Process,PD_DE,Married,Male,47,GRADUATE,OWNED-FLAT,CHENNAI,TAMIL NADU,600118,SALARIED,Pan Not Submitted,110,40000,40000,10,Self Owned,AIR CONDITIONER,CARRIER,18KOCTRA,F,F,T,F,F,Approved
25985000073,PT32926,25985,Under.Writer,DCLN,Married,Male,51,GRADUATE,OWNED-FLAT,AHMEDABAD,GUJARAT,382330,SELF-EMPLOYED,ERROR,71,32321,65000,10,Self Owned,REF-FF,LG,GL-T542GNSL,F,F,T,T,F,Declined
26425000117,SA77375,26425,Under.Writer,DCLN,Married,Male,31,GRADUATE,OWNED-FLAT,KOLKATTA,WEST BENGAL,700003,SELF-EMPLOYED,Pan Not Submitted,13,32321,15000,12,Self Owned,PANEL - LED,PANASONIC,TH-24C400DX,F,F,T,F,F,Declined
27911000017,AA62833,27911,Straight  Through Process,DCLN,Married,Female,27,UNDER GRADUATE,OWNED-CHAWL,MYSORE,KARNATAKA,570019,SELF-EMPLOYED,ERROR,-2,32321,13500,12,Self Owned,WASHING MACHINE,GODREJ,ACE 8.0 TRB DRY FLORA PURm,F,F,T,T,F,Declined
26038000189,SA81165,26038,Under.Writer,DCLN,Married,Male,33,OTHERS,RENTED-CHAWL,HYDERABAD,TELANGANA,500064,SELF-EMPLOYED,ERROR,32,32321,56000,18,Self Owned,TELEVISION,SONY,KLV-43W800D,F,F,T,T,F,Declined
26560000762,SB77779,26560,Under.Writer,DCLN,Married,Male,30,UNDER GRADUATE,PARENT OWNED-FLAT,VIJAYAWADA,ANDHRA PRADESH,520004,SELF-EMPLOYED,Pan Not Submitted,13,32321,40000,10,Self Owned,PANEL - LED,LG,42LB6200,F,F,T,F,F,Declined
25469000492,BS95393,25469,Straight  Through Process,PD_DE,Single,Male,30,GRADUATE,PARENT OWNED-HOUSE,BHOPAL,MADHYA PRADESH,462010,SELF-EMPLOYED,ERROR,55,30000,30000,18,Parent Owned,PANEL - LED,SAMSUNG,UA32K4300ARLXL,F,F,T,T,F,Approved
28626000002,AT76223,28626,Straight  Through Process,APRV,Single,Male,25,GRADUATE,PARENT OWNED-HOUSE,INDORE,MADHYA PRADESH,452001,SELF-EMPLOYED,Pan Not Submitted,13,32321,30000,12,Parent Owned,SPLIT AC,BLUESTAR,2HW12OC1,F,T,T,F,F,Approved
26064000053,SY52526,26064,Straight  Through Process,PD_DE,Married,Male,31,UNDER GRADUATE,PARENT OWNED-HOUSE,VADODARA,GUJARAT,390004,SELF-EMPLOYED,Pan Not Submitted,115,30000,30000,18,Parent Owned,REFRIGERATORS,WHIRLPOOL,NEO FR258 ROY MIDNIGHT BLOM 2S,F,T,F,F,F,Approved
27283000025,SG93336,27283,Straight  Through Process,PD_DE,Married,Male,25,GRADUATE,RENTED-ROWHOUSE,SILIGURI,WEST BENGAL,734003,SELF-EMPLOYED,Pan Not Submitted,89,23000,23000,12,Self Owned,PANEL - LED,PANASONIC,TH-32C200DX,F,T,T,F,F,Approved
